id;house_number;street;post_code;city;district;geojson_geometry;post_station_id
390;35;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2096418, 48.0505807], [8.2095634, 48.0507042], [8.2093841, 48.0506533], [8.2094625, 48.0505298], [8.2096418, 48.0505807]]};1
391;36;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2087324, 48.0501599], [8.2087857, 48.0500842], [8.2089371, 48.0501319], [8.2088838, 48.0502075], [8.2087324, 48.0501599]]};1
392;24;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2068885, 48.0496686], [8.2069416, 48.0495842], [8.207105, 48.0496302], [8.2070519, 48.0497146], [8.2068885, 48.0496686]]};1
393;34;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2084497, 48.0500827], [8.2084998, 48.0500073], [8.2086832, 48.0500619], [8.2086331, 48.0501373], [8.2084497, 48.0500827]]};1
394;26;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2072145, 48.0497553], [8.2073021, 48.0496214], [8.2076189, 48.049714], [8.2075573, 48.0498083], [8.2075111, 48.0497948], [8.2074852, 48.0498344], [8.2072145, 48.0497553]]};1
395;28;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2076839, 48.0498866], [8.2077234, 48.0498239], [8.207848, 48.0498591], [8.2078086, 48.0499217], [8.2076839, 48.0498866]]};1
396;36/1;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2089087, 48.0502292], [8.2089856, 48.0501297], [8.2090909, 48.0501661], [8.209014, 48.0502656], [8.2089087, 48.0502292]]};1
397;32;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.208135, 48.0499808], [8.2081848, 48.049897], [8.2083363, 48.0499372], [8.2082865, 48.050021], [8.208135, 48.0499808]]};1
398;20;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2064145, 48.049532], [8.2064531, 48.0494558], [8.2065913, 48.0494871], [8.2065753, 48.0495179], [8.2065494, 48.0495674], [8.2064145, 48.049532]]};1
399;22;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.206695, 48.0496058], [8.2067269, 48.0495552], [8.2067617, 48.0495004], [8.2069311, 48.0495506], [8.2068649, 48.0496505], [8.206695, 48.0496058]]};1
401;50;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2033336, 48.0555555], [8.2033599, 48.0554843], [8.2035386, 48.0555138], [8.2035122, 48.055585], [8.2033336, 48.0555555]]};1
402;21;Friedrichstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2038256, 48.0557129], [8.2039539, 48.0557411], [8.2043074, 48.0550231], [8.2041792, 48.0549944], [8.2038256, 48.0557129]]};1
403;2;Am Großhausberg;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.208846, 48.048311], [8.2087887, 48.0482945], [8.2087481, 48.0482573], [8.2087407, 48.0482244], [8.2087634, 48.0481806], [8.2088201, 48.048151], [8.2088947, 48.0481478], [8.2089564, 48.048172], [8.208981, 48.048198], [8.2089881, 48.0482422], [8.20896, 48.0482827], [8.2089171, 48.0483044], [8.208846, 48.048311]]};1
404;9;Am Großhausberg;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2092114, 48.0475713], [8.2091458, 48.0475503], [8.2091137, 48.0475194], [8.2091046, 48.0474836], [8.2091264, 48.0474401], [8.2091887, 48.047408], [8.2092356, 48.0474031], [8.2093043, 48.0474187], [8.2093483, 48.0474558], [8.2093563, 48.0475], [8.2093287, 48.0475415], [8.2092799, 48.0475658], [8.2092114, 48.0475713]]};1
409;29;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2078469, 48.0500801], [8.208105, 48.0501523], [8.2080224, 48.0502842], [8.2077644, 48.050212], [8.2078469, 48.0500801]]};1
410;19;Unterallmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2115431, 48.0501947], [8.2114846, 48.0502128], [8.2114698, 48.0501913], [8.2113354, 48.0502235], [8.2109158, 48.0502891], [8.2109039, 48.0502684], [8.2108492, 48.0502769], [8.2108767, 48.0503251], [8.2108386, 48.0503349], [8.2108591, 48.0503706], [8.2108972, 48.0503608], [8.2109221, 48.0504043], [8.211401, 48.0503315], [8.2115281, 48.0502957], [8.2115164, 48.0502769], [8.2115871, 48.050257], [8.2115431, 48.0501947]]};1
411;4;Am Großhausberg;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2094649, 48.0480512], [8.2096415, 48.0480497], [8.2096404, 48.0479886], [8.2096365, 48.047777], [8.2094599, 48.0477785], [8.2094649, 48.0480512]]};1
412;6;Am Großhausberg;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2099207, 48.0482229], [8.2099518, 48.0482202], [8.2100989, 48.0482077], [8.2100529, 48.0479677], [8.2098979, 48.047981], [8.2098701, 48.0479834], [8.2099207, 48.0482229]]};1
413;8;Am Großhausberg;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2101998, 48.0477032], [8.2103444, 48.0476646], [8.2104507, 48.0478442], [8.2104598, 48.0478596], [8.210315, 48.0478979], [8.2102865, 48.0478497], [8.2101998, 48.0477032]]};1
416;6;Joseph-Koepfer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2129546, 48.0487865], [8.212777, 48.0485228], [8.2128918, 48.0484882], [8.2129579, 48.0484683], [8.2129862, 48.0485103], [8.2133961, 48.0483869], [8.2134612, 48.0484836], [8.213575, 48.0484494], [8.2136592, 48.0485745], [8.2129546, 48.0487865]]};1
417;24;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2120536, 48.0494495], [8.2119889, 48.0496537], [8.2121794, 48.0496807], [8.2121525, 48.0497655], [8.2124026, 48.0498009], [8.2124338, 48.0497024], [8.2127622, 48.0497489], [8.2127933, 48.0496509], [8.2133008, 48.0497227], [8.2133244, 48.0496485], [8.2124705, 48.0495276], [8.2124763, 48.0495094], [8.2120536, 48.0494495]]};1
418;6;Am Niegenhirschwald;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2155675, 48.0466983], [8.2155677, 48.0466552], [8.2168116, 48.0466583], [8.2168135, 48.0463099], [8.216519, 48.0463092], [8.2165195, 48.0462087], [8.215384, 48.0462059], [8.2153834, 48.0463191], [8.2152268, 48.0463188], [8.2152262, 48.0464332], [8.2153831, 48.0464336], [8.2153816, 48.0466978], [8.2155675, 48.0466983]]};1
419;10;Am Niegenhirschwald;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2206184, 48.0469171], [8.2204853, 48.0469506], [8.220346, 48.0467028], [8.2204792, 48.0466694], [8.2206184, 48.0469171]]};1
623;19;Friedrichstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2042812, 48.0539297], [8.2042475, 48.0539998], [8.2042942, 48.0540099], [8.2042611, 48.0540786], [8.2042393, 48.0540739], [8.2040809, 48.0544024], [8.2043949, 48.05447], [8.2043455, 48.0545727], [8.2042105, 48.0545436], [8.2038774, 48.0544719], [8.2041001, 48.0540098], [8.2039373, 48.0539747], [8.2039893, 48.0538668], [8.2042812, 48.0539297]]};1
628;32;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2151772, 48.049325], [8.215164, 48.0490532], [8.2154713, 48.0489524], [8.215731, 48.0489486], [8.2157324, 48.048994], [8.2160188, 48.0489901], [8.2160275, 48.0492731], [8.2156086, 48.0492789], [8.2156098, 48.049319], [8.2153907, 48.049322], [8.2151772, 48.049325]]};1
629;2;Am Engelgrund;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2131219, 48.0474213], [8.213168, 48.0475644], [8.2133395, 48.0475388], [8.2138868, 48.047421], [8.2138729, 48.0473281], [8.2139694, 48.0473281], [8.2139909, 48.0474644], [8.2141947, 48.0474285], [8.2141411, 48.0471201], [8.2139694, 48.0471344], [8.2139727, 48.047256], [8.2138439, 48.0472775], [8.213787, 48.0471201], [8.2136079, 48.0471556], [8.2136261, 48.0473281], [8.2131219, 48.0474213]]};1
630;15;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2036214, 48.0530161], [8.2037103, 48.0529076], [8.2037958, 48.0529389], [8.2037069, 48.0530474], [8.2036214, 48.0530161]]};1
631;11;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2040296, 48.0525289], [8.2042203, 48.0526173], [8.2046153, 48.052237], [8.2044245, 48.0521485], [8.2040296, 48.0525289]]};1
632;17;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2034578, 48.0531926], [8.2035984, 48.0532464], [8.2037167, 48.0531084], [8.2035762, 48.0530546], [8.2034578, 48.0531926]]};1
634;19;Bismarckstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2032874, 48.0533797], [8.2033968, 48.0532465], [8.2035466, 48.0533001], [8.2034471, 48.0534301], [8.2032874, 48.0533797]]};1
637;19;Alemannenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2256975, 48.0473039], [8.2257179, 48.0471915], [8.2257965, 48.0471978], [8.2258007, 48.0471749], [8.2259166, 48.0471843], [8.2258921, 48.0473197], [8.2256975, 48.0473039]]};1
638;21;Alemannenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2258566, 48.0470442], [8.2259207, 48.0469971], [8.2259336, 48.047005], [8.2259662, 48.046981], [8.2260838, 48.0470525], [8.2259483, 48.047152], [8.2258861, 48.0471142], [8.2259249, 48.0470858], [8.2258566, 48.0470442]]};1
639;55;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2247428, 48.047537], [8.2246396, 48.0473586], [8.2251358, 48.0472304], [8.2252529, 48.0474331], [8.2251301, 48.0474648], [8.2251161, 48.0474406], [8.2247428, 48.047537]]};1
640;23;Alemannenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2261705, 48.0471064], [8.2261415, 48.0470806], [8.2261627, 48.0470699], [8.226184, 48.0470593], [8.226213, 48.0470851], [8.2261705, 48.0471064]]};1
641;11;Am Niegenhirschwald;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.224068, 48.0454495], [8.223746, 48.0455466], [8.2236449, 48.0453989], [8.2239702, 48.0452891], [8.224068, 48.0454495]]};1
642;24;Alemannenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.228435, 48.045828], [8.2284575, 48.0457434], [8.2285577, 48.0457553], [8.228576, 48.0456864], [8.2286403, 48.0456941], [8.2286325, 48.0457236], [8.2287209, 48.0457341], [8.2286663, 48.0459392], [8.2285884, 48.0459299], [8.2286007, 48.0458838], [8.2285348, 48.045876], [8.2285442, 48.045841], [8.228435, 48.045828]]};1
643;6;Martin-Schmitt-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2034697, 48.0472756], [8.2036336, 48.0473265], [8.2036771, 48.0472637], [8.2035132, 48.0472129], [8.2034697, 48.0472756]]};1
652;8;Am Engelgrund;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.212987, 48.0464461], [8.2130864, 48.0465042], [8.2131523, 48.0464538], [8.2130529, 48.0463957], [8.212987, 48.0464461]]};1
661;4;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2039614, 48.0492117], [8.2041684, 48.0491785], [8.2041258, 48.0490598], [8.2039188, 48.049093], [8.2039614, 48.0492117]]};1
662;12;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2050225, 48.0491195], [8.2051839, 48.0491611], [8.2052386, 48.0490661], [8.2050771, 48.0490246], [8.2050225, 48.0491195]]};1
664;10;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2046732, 48.0490255], [8.2048137, 48.0488944], [8.2047144, 48.0488468], [8.2045739, 48.0489779], [8.2046732, 48.0490255]]};1
674;2;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2034833, 48.0493072], [8.2036945, 48.0492643], [8.2036421, 48.0491492], [8.203431, 48.0491921], [8.2034833, 48.0493072]]};1
675;14;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.205224, 48.049031], [8.2053937, 48.049096], [8.2054455, 48.0490356], [8.2052758, 48.0489706], [8.205224, 48.049031]]};1
676;6;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2043278, 48.0491479], [8.2045038, 48.0491147], [8.2044625, 48.049017], [8.2042866, 48.0490502], [8.2043278, 48.0491479]]};1
685;22;Bahnhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2042274, 48.0483442], [8.204444, 48.0484244], [8.2044176, 48.0484576], [8.2047454, 48.0485848], [8.2050176, 48.0482855], [8.2045493, 48.0480898], [8.2044088, 48.0482405], [8.2043444, 48.0482131], [8.2042274, 48.0483442]]};1
686;16;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2052607, 48.0492196], [8.2057533, 48.0493593], [8.2058202, 48.049254], [8.205526, 48.0491705], [8.2055881, 48.0490728], [8.2054853, 48.0490437], [8.2054233, 48.0491414], [8.2053276, 48.0491142], [8.2052607, 48.0492196]]};1
688;13;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.208184, 48.0494354], [8.2083376, 48.0494814], [8.2084009, 48.0493869], [8.2082472, 48.0493409], [8.208184, 48.0494354]]};1
689;3;Auf dem Moos;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2152843, 48.0487759], [8.2154189, 48.0485841], [8.2152644, 48.0485356], [8.2151297, 48.0487274], [8.2152843, 48.0487759]]};1
690;17;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2076308, 48.0493014], [8.2077844, 48.0493395], [8.2078124, 48.0492892], [8.2076588, 48.049251], [8.2076308, 48.0493014]]};1
691;3;Schillerstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2086263, 48.0497568], [8.2087732, 48.0498024], [8.2088285, 48.0497229], [8.2086815, 48.0496773], [8.2086263, 48.0497568]]};1
692;26/1;Baumannstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2072687, 48.0495319], [8.2074529, 48.0495775], [8.2074933, 48.0495047], [8.2073091, 48.049459], [8.2072687, 48.0495319]]};1
693;30;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2142942, 48.0496183], [8.2144345, 48.0496184], [8.2144346, 48.0495176], [8.2142943, 48.0495175], [8.2142942, 48.0496183]]};1
694;2;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2090837, 48.0499007], [8.2092203, 48.0499532], [8.2093001, 48.0498606], [8.2091635, 48.049808], [8.2090837, 48.0499007]]};1
695;20;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2072842, 48.0493936], [8.207664, 48.0494851], [8.2077015, 48.0494157], [8.2073172, 48.0493325], [8.2072842, 48.0493936]]};1
696;5;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2089202, 48.0496544], [8.2090775, 48.0497], [8.2091324, 48.0496154], [8.2089751, 48.0495698], [8.2089202, 48.0496544]]};1
697;14;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2079517, 48.0497255], [8.2081458, 48.0497752], [8.2082534, 48.049587], [8.2080593, 48.0495374], [8.2079517, 48.0497255]]};1
698;5;Obertalstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2164532, 48.048275], [8.2166354, 48.0482529], [8.2166078, 48.0481516], [8.2164257, 48.0481737], [8.2164532, 48.048275]]};1
699;1;Schillerstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2085352, 48.0498993], [8.2086739, 48.0499422], [8.2087259, 48.049867], [8.2085872, 48.0498241], [8.2085352, 48.0498993]]};1
700;15;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.207963, 48.0493786], [8.2081181, 48.0494236], [8.2081701, 48.0493435], [8.208015, 48.0492985], [8.207963, 48.0493786]]};1
701;11;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2084123, 48.0495068], [8.2085893, 48.0495547], [8.2086512, 48.0494526], [8.2084742, 48.0494046], [8.2084123, 48.0495068]]};1
702;2;Joseph-Koepfer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2139025, 48.0484911], [8.2145655, 48.0483097], [8.214405, 48.0480475], [8.2143808, 48.0480541], [8.213742, 48.048229], [8.2139025, 48.0484911]]};1
703;2;Auf dem Moos;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2145944, 48.0495519], [8.214726, 48.0495493], [8.2147211, 48.0494414], [8.2145895, 48.0494441], [8.2145944, 48.0495519]]};1
704;6;Auf dem Moos;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2145555, 48.0488972], [8.214639, 48.0488681], [8.2146009, 48.0488192], [8.2145174, 48.0488482], [8.2145555, 48.0488972]]};1
705;21;Bahnhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2073584, 48.0490945], [8.2077123, 48.0491568], [8.2077637, 48.0490262], [8.2074098, 48.048964], [8.2073584, 48.0490945]]};1
706;4;Goethestraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2088933, 48.0498495], [8.2090195, 48.0498868], [8.2090856, 48.049787], [8.2089594, 48.0497496], [8.2088933, 48.0498495]]};1
707;1;Obertalstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2163859, 48.0491424], [8.2166177, 48.0489902], [8.2165233, 48.048926], [8.2162915, 48.0490782], [8.2163859, 48.0491424]]};1
708;28;Allmendstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2140139, 48.0496214], [8.2142232, 48.0496216], [8.2142233, 48.0495354], [8.2140877, 48.0495353], [8.2140141, 48.0495352], [8.2140139, 48.0496214]]};1
709;4/1;Auf dem Moos;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2142511, 48.0486017], [8.214415, 48.0485606], [8.2143622, 48.0484665], [8.2141983, 48.0485076], [8.2142511, 48.0486017]]};1
710;4;Auf dem Moos;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2141142, 48.0489824], [8.2142247, 48.048956], [8.2141626, 48.0488395], [8.2144296, 48.0487759], [8.2143889, 48.0486995], [8.2140113, 48.0487895], [8.2141142, 48.0489824]]};1
711;8;Auf dem Moos;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2146374, 48.048588], [8.2147416, 48.0485595], [8.2147096, 48.0485073], [8.2149571, 48.0484396], [8.2149101, 48.0483627], [8.2145584, 48.0484589], [8.2146374, 48.048588]]};1
712;3;Am Niegenhirschwald;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2177519, 48.0471086], [8.2181699, 48.0472718], [8.2185342, 48.0468263], [8.2183934, 48.0466105], [8.2182362, 48.0466465], [8.2183024, 48.0467488], [8.2181823, 48.0469149], [8.2179505, 48.0468291], [8.2177519, 48.0471086]]};1
713;8;Joseph-Koepfer-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2115603, 48.0490899], [8.211917, 48.0489554], [8.2120285, 48.0490876], [8.2122253, 48.0490134], [8.2121138, 48.0488812], [8.2122961, 48.0488125], [8.2119478, 48.0483996], [8.211212, 48.048677], [8.2115603, 48.0490899]]};1
714;5;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2181824, 48.0506591], [8.2183164, 48.0506533], [8.2183047, 48.050532], [8.2181707, 48.0505378], [8.2181824, 48.0506591]]};1
715;14;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2182039, 48.0493683], [8.218386, 48.0492964], [8.2183258, 48.0492283], [8.2181437, 48.0493003], [8.2182039, 48.0493683]]};1
716;1;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.218118, 48.0511404], [8.2182585, 48.0511404], [8.2182585, 48.0510073], [8.218118, 48.0510073], [8.218118, 48.0511404]]};1
717;22;Erwin-Wehrle-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2188123, 48.0488398], [8.21904, 48.0487513], [8.2189724, 48.0486737], [8.2187448, 48.0487622], [8.2188123, 48.0488398]]};1
718;7;Alemannenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.217556, 48.0489157], [8.2178546, 48.0488786], [8.2178303, 48.0487916], [8.2175318, 48.0488288], [8.217556, 48.0489157]]};1
719;14;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2216688, 48.0486178], [8.2218758, 48.0485403], [8.2218404, 48.0484981], [8.2216334, 48.0485755], [8.2216688, 48.0486178]]};1
720;16;Erwin-Wehrle-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2173277, 48.0493051], [8.217418, 48.0493757], [8.217579, 48.0492838], [8.2174887, 48.0492131], [8.2173277, 48.0493051]]};1
721;27;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2212214, 48.0485659], [8.2214532, 48.0484497], [8.2213703, 48.0483757], [8.2211385, 48.0484919], [8.2212214, 48.0485659]]};1
722;4;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2177258, 48.0505691], [8.2177316, 48.0504106], [8.2175938, 48.0504083], [8.2175879, 48.0505668], [8.2177258, 48.0505691]]};1
723;8;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2174799, 48.0500643], [8.2176193, 48.0500803], [8.2176632, 48.0499101], [8.2175238, 48.049894], [8.2174799, 48.0500643]]};1
724;34;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2222935, 48.0477108], [8.2225667, 48.0476223], [8.2224965, 48.0475255], [8.2222233, 48.047614], [8.2222935, 48.0477108]]};1
725;2;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.220104, 48.0490065], [8.2203816, 48.0489788], [8.2203706, 48.0489293], [8.220093, 48.048957], [8.220104, 48.0490065]]};1
726;15;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2186595, 48.0495595], [8.2187537, 48.0496472], [8.2188883, 48.0495827], [8.2187941, 48.0494949], [8.2186595, 48.0495595]]};1
727;2;Erwin-Wehrle-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2174106, 48.05104], [8.2174063, 48.0509254], [8.2173028, 48.0509271], [8.2172625, 48.0509278], [8.2172668, 48.0510424], [8.2174106, 48.05104]]};1
728;13;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2219416, 48.0487789], [8.2220124, 48.0488713], [8.2221821, 48.0488132], [8.2221114, 48.0487208], [8.2219416, 48.0487789]]};1
729;30;Erwin-Wehrle-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2202942, 48.0483805], [8.2204598, 48.0483473], [8.2204207, 48.0482602], [8.2202551, 48.0482934], [8.2202942, 48.0483805]]};1
730;1;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2196236, 48.0493185], [8.2198306, 48.0492632], [8.2197678, 48.0491582], [8.2195608, 48.0492136], [8.2196236, 48.0493185]]};1
731;5;Alemannenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.217316, 48.049129], [8.2175092, 48.0490899], [8.2174789, 48.0490231], [8.2172857, 48.0490623], [8.217316, 48.049129]]};1
732;3;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2202487, 48.0492217], [8.2200914, 48.0492466], [8.2201259, 48.0493441], [8.2202832, 48.0493192], [8.2202487, 48.0492217]]};1
733;8;Lochhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2170193, 48.0506808], [8.2170248, 48.0505455], [8.2168714, 48.0505427], [8.2168659, 48.050678], [8.2170193, 48.0506808]]};1
734;14;Lochhofstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2176854, 48.0520847], [8.2180659, 48.0519686], [8.2179668, 48.0518234], [8.2175863, 48.0519395], [8.2176854, 48.0520847]]};1
735;26;Erwin-Wehrle-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.219516, 48.0485935], [8.2197354, 48.0485327], [8.2196719, 48.0484305], [8.2194525, 48.0484913], [8.219516, 48.0485935]]};1
736;11;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2181648, 48.049898], [8.2182868, 48.0499507], [8.2183834, 48.0498509], [8.2182614, 48.0497982], [8.2181648, 48.049898]]};1
737;20;Vogt-Dufner-Straße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.219247, 48.0490003], [8.219487, 48.0489477], [8.2194423, 48.0488564], [8.2192022, 48.0489089], [8.219247, 48.0490003]]};1
738;1;Alemannenstraße;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2169821, 48.0493494], [8.217076, 48.0493031], [8.2169926, 48.0492275], [8.2168987, 48.0492737], [8.2169821, 48.0493494]]};1
739;9;Am Hofrain;78120;Furtwangen im Schwarzwald;4;{'type': 'LineString', 'coordinates': [[8.2211676, 48.0489865], [8.2212723, 48.0491201], [8.2214461, 48.0490592], [8.2213414, 48.0489256], [8.2211676, 48.0489865]]};1
